Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 15:31:30;57152;56953;56899;131.21;128.40;129.20;11112;5116;57164;56964;56876;251.56;258.06;253.86;24014;1519.7;
17/05/2015 15:31:31;57029;56675;56845;131.49;128.13;129.71;11168;5086;57201;56758;56922;259.18;264.05;260.03;24300;1877.3;
17/05/2015 15:31:32;57051;56681;56750;132.24;128.01;130.68;11166;5117;57054;56689;56867;257.12;261.83;258.76;24280;1846.3;
17/05/2015 15:31:33;56965;56758;56791;130.75;127.48;127.13;11134;5104;57095;56682;56798;256.44;260.64;254.97;24124;1668.7;
17/05/2015 15:31:34;56965;56713;56651;130.64;128.53;127.78;11190;5113;57014;56769;56672;259.96;264.13;258.15;24384;1788.3;
17/05/2015 15:31:35;57098;56782;56530;132.63;130.77;128.95;11158;5184;57052;56792;56535;252.33;256.22;251.38;24034;1592.6;
17/05/2015 15:31:36;57023;56771;56521;129.82;127.52;125.14;11071;5124;57137;56778;56559;260.33;263.15;259.00;24388;1729.7;
17/05/2015 15:31:37;57072;56863;56535;129.63;129.87;124.60;11026;5120;57112;56884;56555;262.48;271.81;263.17;24786;1871.7;
17/05/2015 15:31:38;56938;56713;56445;129.82;128.40;125.29;11116;5155;56956;56734;56458;265.55;271.42;261.73;25044;2192.1;
17/05/2015 15:31:39;56924;56728;56503;129.05;127.39;124.55;11042;5069;56979;56725;56515;274.40;280.71;275.10;24852;2074.4;
17/05/2015 15:31:40;56860;56636;56429;129.72;127.69;124.48;11076;5079;56932;56655;56434;290.11;295.58;288.98;27131;3354;
17/05/2015 15:31:41;56897;56664;56591;128.73;127.03;126.24;11034;5055;56892;56675;56440;283.90;289.25;285.02;27025;3209;
17/05/2015 15:31:42;56790;56684;56465;128.06;126.77;124.99;11039;5057;56938;56686;56609;281.92;288.79;285.61;26825;2867.7;
17/05/2015 15:31:43;56858;56654;56418;129.44;127.55;125.15;11016;5099;56903;56675;56440;281.76;287.16;280.39;26707;2888.5;
17/05/2015 15:31:44;56864;56708;56440;128.89;127.00;123.80;10989;5065;56908;56729;56472;286.07;292.20;288.17;27125;3142.6;
17/05/2015 15:31:45;56839;56692;56426;127.53;126.53;123.14;10982;5053;56872;56660;56434;288.53;294.24;286.52;27388;3297;
17/05/2015 15:31:46;57011;56744;56681;129.48;126.59;125.90;10968;5043;57054;56765;56697;288.61;293.88;290.58;27439;3381;
17/05/2015 15:31:47;56951;56708;56431;129.37;127.59;125.44;11056;5088;56981;56736;56436;288.44;295.24;288.79;27437;3484;
17/05/2015 15:31:48;56902;56632;56438;129.57;128.29;125.66;11096;5105;56997;56642;56434;287.52;293.87;288.12;27375;3395;
17/05/2015 15:31:49;56918;56681;56449;130.42;128.60;126.63;11099;5154;56947;56682;56460;287.35;294.61;286.29;26958;3111.0;
17/05/2015 15:31:50;56835;56612;56498;130.15;128.56;125.29;11094;5178;56952;56664;56445;283.08;289.19;282.45;26901;3024.3;
17/05/2015 15:31:51;56891;56702;56436;131.09;129.70;127.96;11221;5253;56936;56590;56505;290.38;295.12;288.06;27187;3177;
17/05/2015 15:31:52;56918;56702;56469;132.71;131.28;127.91;11312;5311;56963;56725;56485;279.00;286.60;279.71;25056;2087.3;
17/05/2015 15:31:53;56920;56753;56539;131.39;130.12;127.98;11248;5218;56967;56688;56535;259.68;267.26;260.38;24758;2268.2;
17/05/2015 15:31:54;56858;56663;56472;130.51;129.46;127.12;11230;5176;56899;56756;56560;258.83;266.53;259.18;24842;2331.8;
17/05/2015 15:31:55;56907;56690;56463;130.64;129.44;127.21;11262;5280;56954;56707;56488;258.90;264.92;258.84;24861;2333.1;
17/05/2015 15:31:56;56855;56652;56481;130.35;128.91;126.85;11244;5229;56896;56678;56476;259.30;265.38;259.34;24875;2295.6;
17/05/2015 15:31:57;56819;56728;56429;129.49;129.51;126.71;11189;5201;56863;56718;56506;258.41;265.97;261.33;24857;2400.0;
17/05/2015 15:31:58;56906;56728;56427;130.20;128.53;126.78;11167;5180;56948;56742;56443;270.68;275.05;269.17;25451;2879.3;
17/05/2015 15:31:59;56820;56589;56427;129.27;127.80;126.74;11165;5162;56865;56583;56447;275.89;280.88;276.92;26136;3261;
17/05/2015 15:32:00;56808;56636;56494;130.70;129.58;127.84;11238;5221;56829;56613;56510;267.62;274.22;270.84;25579;2902.3;
17/05/2015 15:32:01;56855;56654;56399;129.46;128.44;125.62;11093;5148;56887;56675;56427;273.18;277.18;273.43;25875;3087.6;
17/05/2015 15:32:02;56813;56605;56318;128.30;127.75;124.48;11029;5113;56896;56628;56393;273.28;279.73;272.66;26039;3240;
17/05/2015 15:32:03;56837;56664;56382;128.95;128.03;124.88;11088;5164;56863;56678;56391;265.74;274.26;268.01;25542;2920.1;
17/05/2015 15:32:04;56833;56652;56332;128.67;127.94;124.48;11083;5164;56874;56664;56386;276.81;284.91;278.60;25845;3078.3;
17/05/2015 15:32:05;56773;56560;56336;129.31;127.36;125.87;11085;5145;56834;56630;56348;281.77;289.35;282.35;26644;3576;
17/05/2015 15:32:06;56746;56562;56341;129.25;128.65;125.78;11137;5216;56758;56538;56353;286.69;293.70;288.63;26645;3705;
17/05/2015 15:32:07;56848;56648;56336;129.36;128.86;125.02;11075;5143;56889;56653;56348;283.61;288.97;284.63;26603;3944;
17/05/2015 15:32:08;56679;56542;56199;131.32;130.36;127.63;11169;5170;56789;56583;56299;320.1;326.1;320.0;29042;5165;
17/05/2015 15:32:09;56739;56553;56352;127.80;126.02;123.92;10936;5076;56785;56552;56377;318.5;324.0;318.1;29900;5530;
17/05/2015 15:32:10;56701;56444;56224;127.26;126.78;123.12;10941;5034;56747;56520;56341;327.5;332.3;325.9;30113;6895;
17/05/2015 15:32:11;56717;56529;56301;127.77;127.20;123.50;10955;5080;56756;56512;56229;326.2;332.2;325.4;30596;6675;
17/05/2015 15:32:12;56703;56497;56179;127.12;125.76;122.60;10929;5058;56745;56541;56332;316.7;322.4;317.6;29102;6954;
17/05/2015 15:32:13;56677;56533;56240;126.99;126.25;123.05;10928;5075;56723;56529;56262;319.0;325.2;322.1;29650;7033;
17/05/2015 15:32:14;56733;56533;56170;128.58;127.12;123.80;10968;5148;56769;56552;56199;313.77;320.2;312.98;29558;5876;
17/05/2015 15:32:15;56799;56515;56213;125.73;124.20;120.98;10705;5007;56841;56545;56231;312.16;318.8;313.64;29569;5367;
17/05/2015 15:32:16;56777;56636;56228;123.71;122.71;119.02;10611;4951;56821;56655;56247;312.44;316.7;313.13;29636;5297;
17/05/2015 15:32:17;56773;56563;56177;124.02;122.52;119.01;10623;4959;56807;56572;56195;315.17;321.0;315.60;29712;5346;
17/05/2015 15:32:18;56869;56567;56193;125.01;124.04;119.64;10584;4958;56916;56586;56209;312.96;322.6;312.70;29590;5283;
17/05/2015 15:32:19;56797;56590;56271;123.14;121.29;118.24;10528;4907;56841;56603;56296;313.13;318.8;313.65;29668;5301;
17/05/2015 15:32:20;56650;56524;56161;122.72;122.43;119.05;10595;4919;56705;56433;56188;314.19;318.8;312.94;29653;5223;
17/05/2015 15:32:21;56742;56459;56166;125.93;123.94;121.52;10717;4984;56734;56536;56181;314.21;322.2;315.59;29672;5257;
17/05/2015 15:32:22;56708;56511;56258;126.48;125.30;122.71;10849;5080;56785;56529;56289;313.45;320.0;314.27;29765;5310;
17/05/2015 15:32:23;56661;56506;56215;127.04;125.36;122.33;10851;5044;56702;56512;56227;318.4;322.7;317.7;29997;5345;
17/05/2015 15:32:24;56735;56509;56265;125.75;124.58;122.25;10836;5040;56709;56484;56195;309.28;316.5;310.14;29418;4999;
17/05/2015 15:32:25;56844;56513;56312;128.33;125.64;122.50;10883;5097;56831;56529;56323;308.20;313.76;308.15;29096;4894;
17/05/2015 15:32:26;56762;56441;56256;127.08;124.58;122.93;10843;5052;56883;56480;56267;314.38;318.9;314.92;29636;5156;
17/05/2015 15:32:27;56703;56511;56247;127.07;124.94;122.99;10840;5036;56680;56523;56263;313.27;319.8;314.39;29598;5064;
17/05/2015 15:32:28;56724;56507;56159;127.88;126.04;123.73;10905;5095;56765;56505;56271;312.57;317.8;313.08;29465;5010;
17/05/2015 15:32:29;56721;56390;56273;128.13;125.82;124.76;10950;5119;56758;56426;56290;309.57;315.47;310.74;29385;4939;
17/05/2015 15:32:30;56670;56415;56233;127.65;125.28;122.84;10857;5102;56705;56419;56269;312.15;317.2;311.51;29328;4868;
17/05/2015 15:32:31;56779;56480;56253;127.64;125.95;123.62;10875;5107;56821;56447;56229;309.65;316.4;310.54;29208;4907;
17/05/2015 15:32:32;56750;56488;56179;127.32;125.46;122.77;10825;5024;56794;56509;56271;306.54;312.11;307.21;29090;4778;
17/05/2015 15:32:33;56744;56502;56215;128.18;125.74;123.36;10863;5013;56792;56503;56233;306.92;311.58;305.68;29023;4737;
17/05/2015 15:32:34;56752;56491;56318;128.62;126.77;125.63;10965;5083;56762;56529;56269;306.28;312.37;306.77;28991;4733;
17/05/2015 15:32:35;56717;56477;56264;127.37;125.45;123.89;10856;5034;56800;56505;56339;304.69;312.80;307.68;28824;4625;
17/05/2015 15:32:36;56750;56553;56215;127.14;125.53;122.79;10815;5031;56789;56576;56220;306.87;313.64;307.61;29007;4745;
17/05/2015 15:32:37;56775;56560;56249;127.18;124.93;121.78;10794;4969;56821;56563;56265;305.69;310.24;304.16;29012;4738;
17/05/2015 15:32:38;56819;56556;56226;126.09;124.02;121.05;10792;4942;56858;56570;56253;306.75;313.45;306.75;29036;4739;
17/05/2015 15:32:39;56820;56569;56418;126.96;125.05;122.72;10813;4954;56867;56592;56440;308.00;312.57;306.15;29039;4743;
17/05/2015 15:32:40;56762;56544;56300;126.40;125.10;123.65;10856;5039;56832;56556;56339;305.37;310.03;306.62;28877;4669;
17/05/2015 15:32:41;56815;56594;56265;127.53;125.28;122.71;10793;5035;56863;56583;56310;308.07;315.13;307.96;28881;4717;
17/05/2015 15:32:42;56857;56596;56292;123.47;122.05;119.14;10561;4910;56898;56606;56289;306.52;311.43;305.77;28962;4794;
17/05/2015 15:32:43;56806;56569;56332;123.44;121.91;120.35;10576;4908;56845;56615;56308;305.98;309.13;305.71;28898;4745;
17/05/2015 15:32:44;56759;56529;56343;124.36;122.82;120.96;10649;4934;56801;56532;56366;305.03;310.70;306.15;28942;4744;
17/05/2015 15:32:45;56839;56509;56364;127.49;125.55;124.39;10803;5027;56823;56525;56323;303.60;309.58;307.76;28927;4717;
17/05/2015 15:32:46;56839;56562;56381;128.59;125.85;123.95;10917;5131;56883;56588;56391;308.95;313.35;308.89;28972;4690;
17/05/2015 15:32:47;56826;56587;56285;128.59;127.31;123.88;10970;5155;56861;56610;56321;307.98;310.94;306.56;28946;4707;
17/05/2015 15:32:48;56906;56742;56278;129.17;127.40;124.41;10764;5091;56950;56697;56301;306.54;309.91;303.73;28856;4652;
17/05/2015 15:32:49;56842;56645;56435;125.04;124.65;121.41;10649;5080;56916;56754;56452;307.29;310.81;305.12;28840;4646;
17/05/2015 15:32:50;56858;56498;56319;126.53;123.95;122.37;10726;5090;56903;56561;56303;304.66;309.54;305.09;28881;4659;
17/05/2015 15:32:51;56884;56518;56354;125.40;123.34;121.35;10643;5026;56927;56525;56346;307.52;312.55;308.01;28864;4650;
17/05/2015 15:32:52;56909;56728;56339;127.76;124.02;120.87;10632;5053;56954;56762;56361;310.03;315.02;306.86;28886;4700;
17/05/2015 15:32:53;56741;56775;56273;124.95;128.08;122.40;10656;5094;56950;56790;56361;312.81;324.2;309.70;29234;4979;
17/05/2015 15:32:54;56721;56829;56523;127.80;128.37;124.27;10805;5126;56742;56846;56512;313.88;321.7;318.1;29381;5015;
17/05/2015 15:32:55;56768;56690;56444;128.98;129.23;126.32;10964;5206;56762;56752;56352;318.4;326.7;323.4;29789;5410;
17/05/2015 15:32:56;56759;56580;56429;129.39;126.00;124.61;10903;5096;56811;56583;56470;310.77;313.54;313.54;29139;5028;
17/05/2015 15:32:57;56824;56618;56663;128.27;125.08;127.03;10848;5026;56867;56632;56688;313.19;319.8;314.63;29135;5014;
17/05/2015 15:32:58;56926;56560;56418;127.86;125.64;122.84;10854;5004;56918;56530;56528;312.83;315.47;311.85;29174;5162;
17/05/2015 15:32:59;56873;56713;56523;133.77;132.07;130.41;11088;5101;56968;56725;56497;322.3;325.2;323.6;28950;5009;
17/05/2015 15:33:00;56755;56654;56411;133.42;132.60;130.85;11208;5244;56854;56651;56566;322.5;323.9;318.0;29194;5172;
17/05/2015 15:33:01;56752;56462;56431;130.24;127.93;127.49;11064;5146;56776;56415;56361;313.53;317.0;312.52;29210;5189;
17/05/2015 15:33:02;56945;56504;56368;130.24;126.67;126.45;11084;5141;56988;56520;56449;312.70;316.7;310.52;29459;5418;
17/05/2015 15:33:03;56755;56536;56264;129.73;127.43;125.09;11083;5128;56801;56323;56393;314.52;315.76;313.38;29470;5372;
17/05/2015 15:33:04;56791;56607;56251;132.00;128.69;126.64;11144;5165;56798;56619;56303;315.95;324.0;316.7;29522;5464;
17/05/2015 15:33:05;56875;56580;56319;130.88;128.76;125.97;11100;5170;56927;56576;56314;313.84;319.6;315.48;29337;5266;
17/05/2015 15:33:06;56913;56554;56402;131.75;127.72;125.07;11097;5143;56903;56603;56422;316.2;319.5;314.89;29477;5203;
17/05/2015 15:33:07;56855;56751;56424;130.93;129.26;126.32;11028;5144;56959;56752;56382;324.6;325.7;319.8;29688;5335;
17/05/2015 15:33:08;56759;56769;56472;129.40;129.26;126.15;11050;5144;56809;56787;56501;317.4;324.3;316.22;29329;5099;
17/05/2015 15:33:09;56790;56679;56314;130.53;128.97;125.85;11079;5140;56803;56706;56359;312.60;316.8;313.66;29286;5053;
17/05/2015 15:33:10;56746;56699;56337;130.34;129.57;126.54;11146;5180;56836;56734;56353;317.3;322.3;314.19;29221;5044;
17/05/2015 15:33:11;56708;56590;56210;128.44;127.89;124.51;11006;5112;56745;56666;56319;324.7;331.1;325.0;29629;5246;
17/05/2015 15:33:12;56804;56663;56341;128.35;128.81;125.33;10971;5120;56780;56693;56359;322.6;332.6;325.5;29658;5297;
17/05/2015 15:33:13;56733;56663;56220;127.98;127.89;124.39;10934;5110;56858;56689;56235;321.8;329.6;323.3;29995;5504;
17/05/2015 15:33:14;56619;56690;56134;130.48;130.52;125.82;10982;5091;56731;56706;56224;331.4;343.0;332.5;29698;6598;
17/05/2015 15:33:15;56681;56610;56175;129.87;129.65;125.92;10854;5014;56696;56568;56153;325.8;332.2;327.3;29929;6345;
17/05/2015 15:33:16;56634;56542;56078;126.23;124.79;121.30;10763;4926;56727;56619;56186;311.68;318.3;310.10;28563;6587;
17/05/2015 15:33:17;56621;56504;56157;126.28;126.67;122.10;10804;4967;56676;56541;56175;315.79;320.8;314.61;29136;6879;
17/05/2015 15:33:18;56768;56518;56208;125.77;124.76;120.92;10759;4955;56709;56469;56049;310.25;315.25;308.68;28968;5758;
17/05/2015 15:33:19;56666;56498;56210;126.50;125.42;122.24;10788;4991;56811;56534;56229;309.93;314.90;308.04;28942;5159;
17/05/2015 15:33:20;56819;56513;56310;128.57;127.05;124.37;10914;5067;56729;56530;56335;317.0;322.4;315.29;29441;5435;
17/05/2015 15:33:21;56726;56502;56354;126.42;124.68;124.52;10851;4947;56860;56525;56382;309.92;314.59;310.69;28890;5040;
17/05/2015 15:33:22;56666;56320;56598;129.85;125.66;126.42;10919;5021;56693;56321;56497;311.82;314.80;313.19;28813;4967;
17/05/2015 15:33:23;56699;56262;56442;127.61;123.87;125.47;10873;4931;56713;56283;56622;312.47;312.04;315.23;28847;5058;
17/05/2015 15:33:24;56770;56264;56330;129.76;123.69;124.86;10908;4949;56747;56245;56388;315.43;312.75;314.32;29161;5219;
17/05/2015 15:33:25;56824;56311;56215;131.24;123.22;123.22;10881;4955;56865;56276;56326;310.32;308.35;307.63;28769;5066;
17/05/2015 15:33:26;56828;56269;56273;132.06;127.23;125.88;11053;5055;56870;56343;56294;300.93;302.56;299.81;28111;4559;
17/05/2015 15:33:27;56795;56394;56444;130.04;127.01;126.44;10896;5028;56840;56406;56461;298.45;302.13;298.33;27934;4350;
17/05/2015 15:33:28;56784;56359;56217;127.96;125.20;122.77;10829;5011;56769;56368;56157;296.92;297.78;294.27;27836;4223;
17/05/2015 15:33:29;56833;56646;56337;127.72;126.05;124.36;10859;5031;56861;56660;56319;299.40;308.38;297.82;27987;4343;
17/05/2015 15:33:30;56842;56470;56220;129.78;127.32;123.77;10943;5060;56887;56550;56353;301.71;305.43;301.10;28326;4636;
17/05/2015 15:33:31;56793;56408;56364;129.03;125.87;126.14;10973;5068;56869;56482;56236;299.85;308.20;299.57;27728;4224;
17/05/2015 15:33:32;56712;56383;56285;128.57;125.97;125.41;10980;5063;56756;56386;56397;283.61;289.08;284.76;26700;3785;
17/05/2015 15:33:33;56741;56368;56157;129.83;126.26;124.03;10994;5082;56747;56373;56332;293.23;297.47;290.66;27346;4331;
17/05/2015 15:33:34;56704;56590;56184;128.81;126.96;124.77;11007;5071;56782;56601;56211;299.73;304.84;298.56;28229;4716;
17/05/2015 15:33:35;56759;56392;56217;130.01;127.04;124.54;11042;5085;56794;56404;56204;296.90;301.24;296.47;27981;4572;
17/05/2015 15:33:36;56853;56681;56379;129.57;126.79;124.51;10951;5092;56841;56467;56323;293.94;299.17;291.70;27526;4076;
17/05/2015 15:33:37;56840;56805;56640;129.04;128.00;127.67;10936;5078;56894;56830;56647;287.26;292.18;284.81;26853;3417;
17/05/2015 15:33:38;56795;56706;56283;129.88;127.85;125.96;10933;5071;56878;56707;56330;289.22;294.55;287.14;26984;3525;
17/05/2015 15:33:39;56793;56895;56399;129.57;129.78;126.45;10927;5085;56801;56904;56416;293.35;298.30;291.51;27428;3841;
17/05/2015 15:33:40;56808;56914;56699;128.59;129.44;125.61;10910;5076;56834;56937;56732;294.28;298.73;293.39;26070;3090.2;
17/05/2015 15:33:41;56777;56681;56278;126.85;125.97;122.65;10821;5039;56850;56745;56312;257.92;262.92;258.64;24551;2262.6;
17/05/2015 15:33:42;56835;56919;56429;125.43;127.35;123.15;10781;5039;56883;56929;56440;259.44;266.50;258.24;24385;2188.1;
17/05/2015 15:33:43;56777;56886;56472;127.27;128.35;125.24;10833;5058;56823;56899;56510;257.38;266.04;257.41;24410;2158.8;
17/05/2015 15:33:44;56806;57022;56615;126.23;128.93;124.93;10798;5038;56849;57021;56467;267.26;273.75;266.85;25035;2552.6;
17/05/2015 15:33:45;56750;56814;56300;126.09;126.45;122.22;10778;5013;56850;57034;56652;266.52;274.83;267.49;25148;2695.0;
17/05/2015 15:33:46;56808;56820;56388;126.38;127.09;123.60;10826;5026;56849;56836;56328;269.45;273.75;266.27;24671;2652.2;
17/05/2015 15:33:47;56742;56769;56318;127.87;126.72;123.15;10789;5008;56792;56606;56398;295.83;300.41;292.55;27100;3913;
17/05/2015 15:33:48;56770;56661;56458;128.67;128.94;125.16;10895;5031;56785;56807;56496;297.31;302.03;296.10;27550;3868;
17/05/2015 15:33:49;56849;56632;56534;125.85;124.03;122.62;10715;4880;56894;56669;56546;291.87;296.89;290.94;27335;3664;
17/05/2015 15:33:50;56741;56670;56415;127.27;126.44;123.75;10881;4994;56789;56651;56433;287.95;295.47;291.00;27251;3642;
17/05/2015 15:33:51;56781;56655;56345;127.84;126.10;123.87;10823;5001;56762;56669;56415;285.32;292.85;285.78;26933;3440;
17/05/2015 15:33:52;56782;56794;56391;126.08;126.58;122.68;10724;4965;56832;56812;56413;282.79;289.60;281.89;26627;3131.4;
17/05/2015 15:33:53;56815;56744;56352;126.59;124.76;122.37;10709;4945;56860;56765;56411;284.08;289.31;283.35;26534;2928.4;
17/05/2015 15:33:54;56784;56628;56478;126.23;125.12;121.74;10741;5001;56843;56648;56325;280.82;287.34;279.64;26467;2882.6;
17/05/2015 15:33:55;56788;56809;56499;124.90;125.55;122.29;10725;4927;56832;56839;56532;281.26;288.06;281.51;26493;2934.6;
17/05/2015 15:33:56;56875;56773;56427;125.25;124.72;121.14;10714;4925;56923;56801;56433;281.51;287.98;284.98;26587;3041.7;
17/05/2015 15:33:57;56788;56814;56436;125.90;125.76;123.66;10773;4940;56860;56754;56404;278.75;289.14;282.11;26440;2919.8;
17/05/2015 15:33:58;56773;56690;56539;125.73;124.11;124.83;10783;5008;56820;56823;56461;274.29;283.10;275.23;26085;2545.4;
17/05/2015 15:33:59;56661;56563;56406;125.55;123.96;124.48;10798;5033;56754;56568;56566;276.38;283.84;277.70;26220;2716.8;
17/05/2015 15:34:00;56797;56614;56372;127.34;125.45;123.43;10833;5060;56767;56536;56427;275.92;282.13;278.58;26335;2856.8;
17/05/2015 15:34:01;56994;56666;56555;126.81;124.77;123.88;10694;5012;56919;56623;56577;282.41;287.05;283.04;26451;2958.7;
17/05/2015 15:34:02;56795;56453;56417;126.56;124.35;122.67;10768;5015;57035;56682;56429;281.71;287.31;283.25;26781;3137.7;
17/05/2015 15:34:03;56800;56482;56406;126.69;125.32;124.34;10771;5041;56800;56494;56433;283.22;289.93;286.14;26873;3159.1;
17/05/2015 15:34:04;56839;56433;56508;126.19;123.04;123.03;10750;4963;56841;56467;56528;282.61;286.01;283.88;26455;3116.2;
17/05/2015 15:34:05;56982;56655;56438;126.88;124.71;121.85;10762;4974;56927;56567;56460;276.21;276.79;271.31;25832;2480.8;
17/05/2015 15:34:06;56849;56921;56627;125.36;125.98;123.24;10759;4997;57026;56944;56641;272.02;279.13;273.61;26081;2594.2;
17/05/2015 15:34:07;56862;56818;56508;123.98;123.62;120.94;10752;5004;56905;56760;56512;271.41;277.13;272.33;25699;2338.1;
17/05/2015 15:34:08;56733;56888;56447;122.98;125.15;121.65;10811;5010;56879;56872;56521;249.58;258.43;252.70;23617;1374.0;
17/05/2015 15:34:09;56695;56921;56480;123.86;126.82;123.16;10863;5040;56778;56926;56465;244.14;257.76;250.25;23860;1632.4;
17/05/2015 15:34:10;56684;56937;56447;123.25;126.66;122.05;10847;5087;56689;56942;56501;249.63;261.37;255.17;24341;2127.8;
17/05/2015 15:34:11;56646;56895;56386;122.23;126.28;121.51;10836;5016;56723;56928;56465;246.95;260.11;252.48;24261;2110.0;
17/05/2015 15:34:12;56594;56807;56274;124.68;128.37;124.05;10951;5113;56691;56873;56335;248.26;260.17;252.35;24211;2049.7;
17/05/2015 15:34:13;56639;56831;56361;123.33;127.84;122.70;10878;5068;56591;56837;56395;245.23;258.17;251.12;24130;1999.6;
17/05/2015 15:34:14;56581;56865;56341;121.78;126.71;121.21;10796;5011;56684;56872;56308;251.51;264.02;256.51;24416;2261.0;
17/05/2015 15:34:15;56628;56890;56312;122.18;126.35;120.81;10772;5001;56675;56872;56361;259.71;273.37;264.86;25040;2768.5;
17/05/2015 15:34:16;56655;56852;56355;123.09;126.32;121.53;10726;4991;56696;56904;56377;252.60;266.32;259.15;24530;2469.3;
17/05/2015 15:34:17;56915;56910;56352;126.58;123.52;119.17;10583;4932;56729;56911;56371;265.42;270.20;263.84;25008;2684.8;
17/05/2015 15:34:18;56815;56666;56226;125.51;124.80;120.44;10754;5048;56965;56650;56172;264.50;268.65;263.11;25022;2717.1;
17/05/2015 15:34:19;56887;56578;56199;126.83;124.66;121.60;10818;5043;56860;56673;56244;261.96;270.88;265.72;25156;2775.4;
17/05/2015 15:34:20;56889;56724;56462;124.97;124.71;120.54;10763;5019;56936;56731;56478;268.79;275.49;269.44;25624;3009.1;
17/05/2015 15:34:21;56884;56782;56444;125.82;125.44;122.17;10695;4978;56934;56789;56470;270.79;275.03;269.71;25408;2911.2;
17/05/2015 15:34:22;56820;56762;56341;122.01;121.54;118.42;10523;4873;56879;56771;56388;281.65;286.77;280.86;25860;3261;
17/05/2015 15:34:23;56846;56706;56343;123.91;122.61;119.08;10567;4907;56798;56731;56355;286.78;290.39;288.62;26217;3702;
17/05/2015 15:34:24;56804;56612;56305;123.92;122.98;119.94;10613;4919;56881;56655;56314;281.91;288.13;284.82;26120;3792;
17/05/2015 15:34:25;56715;56590;56292;123.67;123.15;119.92;10642;4921;56831;56601;56316;314.27;322.0;313.70;28957;5240;
17/05/2015 15:34:26;56788;56616;56364;124.84;123.76;120.30;10655;4940;56831;56632;56377;313.56;320.1;315.22;29313;5292;
17/05/2015 15:34:27;56728;56574;56228;126.18;124.63;121.11;10714;4979;56772;56617;56253;313.47;318.2;311.80;29245;5214;
17/05/2015 15:34:28;56661;56536;56154;126.20;125.53;121.08;10818;5025;56767;56550;56199;308.94;315.78;308.46;29187;5111;
17/05/2015 15:34:29;56744;56558;56238;125.49;124.38;121.73;10728;4989;56707;56576;56253;310.80;318.4;312.08;29308;5131;
17/05/2015 15:34:30;56657;56524;56172;123.79;123.82;119.98;10687;4944;56787;56538;56226;310.38;316.3;313.93;29274;5151;
17/05/2015 15:34:31;56741;56554;56303;124.30;123.46;120.19;10697;4964;56707;56521;56209;310.22;316.4;310.69;29327;5192;
17/05/2015 15:34:32;56868;56567;56314;124.60;123.85;120.87;10674;4955;56907;56590;56341;310.87;316.9;311.44;29376;5249;
17/05/2015 15:34:33;56670;56477;56258;125.00;123.38;121.54;10705;4961;56700;56554;56276;318.4;324.2;318.9;29532;5296;
17/05/2015 15:34:34;56719;56477;56291;124.67;123.16;120.38;10625;4931;56763;56498;56305;314.26;321.5;316.3;29603;5360;
17/05/2015 15:34:35;56742;56486;56179;126.83;124.65;120.70;10693;4987;56662;56500;56285;322.6;328.4;323.2;29963;6910;
17/05/2015 15:34:36;56880;56601;56307;126.37;125.03;120.92;10651;4985;56921;56615;56332;330.0;334.3;328.5;30087;6246;
17/05/2015 15:34:37;56741;56426;56102;125.30;122.60;118.90;10599;4935;56870;56597;56193;311.55;316.8;312.35;28710;7029;
17/05/2015 15:34:38;56779;56455;56215;125.40;123.36;120.94;10644;4976;56821;56464;56164;320.3;322.7;320.1;29469;6909;
17/05/2015 15:34:39;56679;56562;56145;125.18;124.25;120.88;10713;4987;56733;56482;56238;312.49;319.3;313.79;29203;5506;
17/05/2015 15:34:40;56724;56518;56190;125.19;123.55;121.35;10725;4981;56763;56577;56202;309.05;314.59;307.98;28972;5012;
17/05/2015 15:34:41;56790;56571;56460;126.30;123.96;122.59;10746;4981;56832;56545;56487;312.33;318.2;311.34;29041;5055;
17/05/2015 15:34:42;56945;56556;56195;129.05;126.45;121.57;10782;5016;56994;56583;56240;310.27;315.53;310.17;29072;5078;
17/05/2015 15:34:43;56900;56661;56319;127.86;125.53;122.21;10797;5028;56947;56680;56350;310.31;316.20;309.37;29113;5079;
17/05/2015 15:34:44;56770;56655;56323;124.80;123.32;120.52;10714;4948;56818;56678;56348;308.71;315.55;311.33;29155;5064;
17/05/2015 15:34:45;56724;56524;56395;125.16;123.85;121.53;10775;4923;56762;56539;56415;311.26;317.4;312.35;29178;5016;
17/05/2015 15:34:46;56866;56708;56445;126.12;124.35;121.98;10654;4899;56899;56666;56438;313.42;315.36;310.72;29232;5090;
17/05/2015 15:34:47;56996;56677;56343;126.20;123.68;120.39;10642;4857;57045;56734;56460;315.55;320.1;313.32;29182;5082;
