Datos X;Sitio1A-BVrmsMáx[Voltios];Sitio1B-CVrmsMáx[Voltios];Sitio1C-AVrmsMáx[Voltios];Sitio1AIrmsMáx[Amperios];Sitio1BIrmsMáx[Amperios];Sitio1CIrmsMáx[Amperios];Sitio1TOTP(kW)Máx[kW];Sitio1TOTQ-Fnd(kVAR)Máx[kVAR];Sitio1TOTPEnerg(kWh)Valor[kWh];Sitio2A-BVrmsMáx[Voltios];Sitio2B-CVrmsMáx[Voltios];Sitio2C-AVrmsMáx[Voltios];Sitio2AIrmsMáx[Amperios];Sitio2BIrmsMáx[Amperios];Sitio2CIrmsMáx[Amperios];Sitio2TOTP(kW)Máx[kW];Sitio2TOTQ-Fnd(kVAR)Máx[kVAR];
17/05/2015 10:35:06;57363;57167;56872;129.08;128.25;124.67;11156;5365;227562;57414;57187;56828;290.43;296.69;289.08;26728;3638;
17/05/2015 10:35:07;57310;57094;56825;127.82;126.48;123.71;11018;5260;227562;57408;57185;56901;303.40;309.48;302.66;28855;4696;
17/05/2015 10:35:08;57374;57107;56782;127.72;126.44;122.69;10989;5281;227562;57332;57085;56727;293.57;300.91;293.27;28283;4098;
17/05/2015 10:35:09;57347;57149;56825;125.95;125.10;121.29;10935;5231;227562;57421;57165;56846;287.23;295.08;287.06;27856;3959;
17/05/2015 10:35:10;57319;57143;56768;125.62;124.11;120.86;10894;5152;227562;57399;57163;56785;295.17;300.85;294.15;28452;4333;
17/05/2015 10:35:11;57316;57049;56762;126.13;124.42;121.22;10899;5175;227562;57366;57065;56789;296.13;302.05;294.87;28495;4326;
17/05/2015 10:35:12;57325;57112;56786;129.15;128.20;125.07;11024;5229;227562;57375;57134;56780;296.52;302.73;294.58;28563;4391;
17/05/2015 10:35:13;57334;57134;56845;128.92;127.16;124.03;10919;5259;227562;57357;57131;56805;297.98;304.91;297.46;28785;4561;
17/05/2015 10:35:14;57345;57103;56775;127.22;125.12;122.26;10931;5298;227562;57388;57174;56850;297.22;302.99;295.13;28594;4490;
17/05/2015 10:35:15;57310;57042;56789;127.17;125.88;123.07;10915;5352;227562;57352;57072;56763;290.52;295.72;288.27;27955;4145;
17/05/2015 10:35:16;57350;57087;56757;126.31;124.89;121.45;10927;5299;227562;57394;57120;56805;287.83;294.16;286.58;27822;3823;
17/05/2015 10:35:17;57272;57051;56751;126.30;124.79;121.50;10907;5213;227562;57345;57096;56753;291.48;297.36;289.87;27891;3875;
17/05/2015 10:35:18;57358;57109;56800;125.22;124.23;121.04;10852;5160;227562;57403;57125;56825;290.63;296.96;289.67;25986;2786.3;
17/05/2015 10:35:19;57243;57013;56721;125.01;124.35;120.35;10841;5132;227562;57315;57047;56751;263.62;270.32;261.63;25500;2621.2;
17/05/2015 10:35:20;57129;56896;56503;125.21;123.81;119.60;10791;5077;227562;57206;57013;56588;267.92;274.47;265.41;25684;2806.4;
17/05/2015 10:35:21;57174;57007;56638;123.79;123.26;119.41;10742;5101;227562;57154;56942;56560;272.59;279.20;270.22;26179;3242;
17/05/2015 10:35:22;57207;57058;56708;124.39;124.00;120.24;10844;5143;227562;57248;57100;56697;269.58;276.59;267.88;26158;3307;
17/05/2015 10:35:23;57243;57080;56710;126.81;126.06;121.87;10954;5269;227562;57294;57094;56738;272.55;279.71;270.78;26156;3338;
17/05/2015 10:35:24;57207;56969;56641;125.79;124.69;121.88;10877;5213;227562;57264;57031;56690;272.81;278.38;270.29;26261;3423;
17/05/2015 10:35:25;57345;57112;56852;127.45;126.23;123.20;11008;5326;227562;57334;57100;56782;273.43;279.63;273.15;26290;3479;
17/05/2015 10:35:26;57408;57203;56892;127.88;127.13;123.78;10947;5360;227562;57435;57203;56861;284.50;291.54;283.58;27069;4133;
17/05/2015 10:35:27;57461;57267;56966;128.47;127.76;124.30;11009;5407;227562;57476;57259;56920;277.52;284.94;277.87;26757;4044;
17/05/2015 10:35:28;57441;57236;56952;126.22;125.12;122.21;10905;5362;227562;57508;57281;56998;277.29;283.92;277.41;26610;3860;
17/05/2015 10:35:29;57465;57178;56939;125.70;124.21;121.78;10873;5327;227562;57479;57203;56931;282.82;288.45;281.93;27076;4143;
17/05/2015 10:35:30;57452;57219;56921;125.28;124.08;121.09;10903;5283;227562;57510;57230;56953;284.39;291.41;284.88;27452;4414;
17/05/2015 10:35:31;57505;57268;56980;126.11;124.95;122.28;10931;5302;227562;57512;57267;56969;283.45;290.23;283.43;27253;4270;
17/05/2015 10:35:32;57445;57245;56952;128.66;127.54;124.76;11126;5352;227562;57552;57288;57000;291.00;298.04;292.21;27465;4349;
17/05/2015 10:35:33;57372;57167;56903;128.50;127.40;125.08;11123;5401;227562;57417;57167;56917;294.23;301.21;294.62;28108;4830;
17/05/2015 10:35:34;57428;57203;56961;127.95;126.34;123.77;11087;5346;227562;57439;57180;56976;302.27;307.98;302.54;28461;5253;
17/05/2015 10:35:35;57432;57181;56908;128.72;126.82;124.76;11097;5347;227562;57481;57216;56949;300.38;306.34;299.55;28544;5366;
17/05/2015 10:35:36;57410;57147;56865;128.60;126.87;124.77;11091;5320;227562;57450;57172;56935;339.4;345.4;339.6;30684;7301;
17/05/2015 10:35:37;57336;57127;56856;128.92;127.29;124.25;11141;5348;227562;57383;57118;56884;339.7;344.9;339.5;31973;8555;
17/05/2015 10:35:38;57294;57047;56773;128.93;127.50;125.29;11159;5456;227562;57385;57123;56827;333.1;339.2;332.3;30717;7703;
17/05/2015 10:35:39;57278;56996;56759;129.31;127.73;125.12;11127;5466;227562;57306;57058;56791;339.8;344.5;339.4;31233;9088;
17/05/2015 10:35:40;57367;57071;56822;129.25;127.11;124.48;11062;5423;227562;57366;57069;56832;342.2;349.8;342.9;31536;7943;
17/05/2015 10:35:41;57338;57091;56805;127.20;125.57;122.89;11012;5339;227562;57410;57111;56850;324.7;330.2;323.5;30967;6681;
17/05/2015 10:35:42;57367;57109;56814;126.99;124.76;122.50;10981;5295;227562;57414;57141;56837;323.2;328.9;322.2;30986;6604;
17/05/2015 10:35:43;57348;57096;56825;127.34;125.16;122.74;10992;5323;227562;57392;57114;56846;324.5;331.0;323.4;30969;6520;
17/05/2015 10:35:44;57292;57089;56825;127.16;125.85;122.80;10992;5311;227562;57375;57098;56816;322.1;329.2;322.6;30962;6480;
17/05/2015 10:35:45;57296;57032;56784;126.99;125.19;123.05;10978;5279;227562;57334;57107;56841;322.4;328.9;322.8;30974;6484;
17/05/2015 10:35:46;57250;57025;56769;127.82;126.42;123.91;10926;5285;227562;57345;57063;56807;329.0;334.5;329.1;31140;6589;
17/05/2015 10:35:47;57378;57141;56879;125.42;123.05;120.74;10843;5188;227562;57390;57087;56819;332.1;338.0;331.7;31433;6775;
17/05/2015 10:35:48;57319;57022;56795;128.17;126.59;123.98;10971;5266;227562;57423;57154;56908;327.7;333.1;326.1;31066;6497;
17/05/2015 10:35:49;57332;57045;56768;128.50;126.54;123.51;11020;5325;227562;57372;57060;56783;323.8;328.7;322.8;30629;6214;
17/05/2015 10:35:50;57323;57087;56793;128.67;127.02;124.48;10950;5293;227562;57368;57082;56801;323.3;328.5;321.9;30727;6273;
17/05/2015 10:35:51;57352;57060;56796;126.02;124.05;121.52;10903;5237;227562;57379;57107;56823;321.8;327.8;320.7;30775;6363;
17/05/2015 10:35:52;57310;57042;56784;127.39;125.65;123.40;10982;5291;227562;57394;57089;56818;321.0;325.8;318.4;30691;6347;
17/05/2015 10:35:53;57256;57007;56719;128.02;126.41;123.82;11000;5325;227562;57301;57022;56742;322.2;327.4;321.1;30690;6341;
17/05/2015 10:35:54;57296;57031;56751;126.39;124.42;122.39;10894;5229;227562;57308;57034;56758;319.9;324.8;318.7;30646;6351;
17/05/2015 10:35:55;57379;57107;56829;127.63;125.80;123.35;10976;5270;227562;57365;57094;56830;320.3;326.1;319.6;30597;6262;
17/05/2015 10:35:56;57332;57062;56800;126.54;124.72;122.18;10934;5215;227562;57430;57136;56863;322.5;326.8;319.9;30680;6308;
17/05/2015 10:35:57;57332;57080;56805;126.82;125.33;122.49;10940;5283;227562;57381;57076;56825;319.6;325.4;318.2;30588;6214;
17/05/2015 10:35:58;57368;57107;56816;125.79;124.24;121.70;10881;5250;227562;57410;57118;56843;317.4;323.3;316.21;30460;6141;
17/05/2015 10:35:59;57405;57103;56856;125.19;123.43;120.84;10794;5192;227562;57454;57109;56865;317.9;323.5;316.9;30435;6140;
17/05/2015 10:36:00;57325;57076;56777;123.92;122.56;119.31;10752;5173;227562;57375;57105;56801;318.5;324.3;316.9;30535;6164;
17/05/2015 10:36:01;57383;57141;56838;125.58;123.58;121.07;10789;5204;227562;57401;57112;56809;318.0;324.0;316.8;30508;6090;
17/05/2015 10:36:02;57443;57196;56896;124.55;122.92;119.88;10783;5194;227562;57490;57212;56908;318.5;323.9;317.7;30539;6169;
17/05/2015 10:36:03;57398;57114;56867;124.97;123.24;120.62;10843;5227;227562;57430;57152;56875;318.3;323.6;317.9;30587;6214;
17/05/2015 10:36:04;57456;57169;56912;125.32;123.40;120.72;10865;5219;227562;57499;57180;56922;318.1;324.0;318.0;30521;6179;
17/05/2015 10:36:05;57361;57111;56787;125.70;123.87;120.84;10893;5190;227562;57421;57116;56837;317.5;324.8;315.96;30362;6062;
17/05/2015 10:36:06;57470;57194;56930;131.88;130.44;127.32;11231;5517;227562;57470;57200;56875;317.7;323.4;317.0;30326;6115;
17/05/2015 10:36:07;57476;57208;56937;129.54;127.75;124.76;11167;5553;227562;57521;57220;56955;313.28;318.1;311.82;30185;6022;
17/05/2015 10:36:08;57508;57267;56986;129.05;127.57;125.07;11086;5535;227562;57537;57247;57007;312.94;318.7;311.84;30200;6055;
17/05/2015 10:36:09;57481;57257;56971;129.34;127.76;124.49;11051;5512;227562;57556;57276;56993;315.15;321.4;314.72;30306;6144;
17/05/2015 10:36:10;57503;57283;56982;128.05;127.28;124.50;11091;5543;227562;57554;57301;56998;317.2;325.0;317.8;30364;6201;
17/05/2015 10:36:11;57559;57337;57065;129.12;128.25;125.21;11145;5561;227562;57606;57356;57083;315.79;322.5;316.9;30450;6259;
17/05/2015 10:36:12;57490;57288;56984;128.48;127.34;124.56;11049;5540;227562;57530;57308;57020;315.00;321.9;315.34;30365;6183;
17/05/2015 10:36:13;57528;57319;57040;126.98;125.74;122.79;10969;5527;227562;57576;57339;57076;314.07;320.0;314.32;30300;6125;
17/05/2015 10:36:14;57505;57287;57049;126.47;125.10;122.42;10931;5473;227562;57552;57296;57076;313.22;319.3;313.35;30231;6091;
17/05/2015 10:36:15;57572;57368;57049;126.10;125.73;121.95;10907;5465;227562;57606;57370;57076;313.28;320.2;312.09;30126;6032;
17/05/2015 10:36:16;57585;57348;57056;128.43;127.56;124.44;11018;5478;227562;57634;57372;57061;313.81;320.6;314.04;30184;6100;
17/05/2015 10:36:17;57612;57406;57123;129.40;128.69;126.05;11230;5638;227562;57634;57385;57088;314.75;321.3;314.76;30227;6101;
17/05/2015 10:36:18;57674;57473;57191;130.08;128.95;125.82;11233;5676;227562;57716;57472;57211;312.14;319.6;312.15;30248;6174;
17/05/2015 10:36:19;57634;57488;57148;130.62;129.63;126.70;11040;5640;227562;57690;57506;57169;313.27;321.0;313.26;30301;6207;
17/05/2015 10:36:20;57645;57463;57181;125.17;123.96;121.47;10785;5508;227562;57692;57485;57209;315.61;322.9;315.71;30259;6151;
17/05/2015 10:36:21;57612;57401;57146;126.20;124.69;122.27;10899;5533;227562;57654;57419;57164;315.62;322.6;315.67;30409;6246;
17/05/2015 10:36:22;57623;57383;57161;126.51;124.88;122.91;10876;5498;227562;57667;57405;57186;316.08;321.5;315.82;30342;6196;
17/05/2015 10:36:23;57570;57321;57170;126.68;125.62;123.46;10943;5482;227562;57647;57385;57166;314.69;321.0;314.97;30349;6253;
17/05/2015 10:36:24;57577;57323;57114;126.73;124.62;122.84;10951;5474;227562;57628;57339;57151;314.77;321.2;315.33;30344;6249;
17/05/2015 10:36:25;57552;57350;57092;126.80;125.96;123.57;11021;5497;227562;57588;57356;57105;316.6;323.8;316.6;30453;6317;
17/05/2015 10:36:26;57543;57345;57164;126.51;125.35;123.77;11035;5484;227562;57597;57367;57157;316.6;323.4;318.4;30564;6442;
17/05/2015 10:36:27;57667;57452;57209;127.53;126.33;123.92;11085;5550;227562;57712;57465;57225;317.4;323.9;319.8;30518;6402;
17/05/2015 10:36:28;57670;57455;57195;128.02;127.01;124.21;11146;5564;227562;57712;57474;57213;316.19;323.0;316.9;30616;6480;
17/05/2015 10:36:29;57647;57452;57173;129.70;128.46;125.78;11289;5591;227562;57710;57490;57209;318.4;325.0;318.9;30673;6566;
17/05/2015 10:36:30;57656;57443;57173;129.35;127.85;125.10;11206;5534;227562;57703;57483;57195;319.6;326.0;319.5;30800;6739;
17/05/2015 10:36:31;57679;57484;57175;128.01;126.83;123.83;11099;5493;227562;57728;57503;57202;318.4;324.2;318.0;30611;6551;
17/05/2015 10:36:32;57663;57450;57182;127.19;126.01;123.50;11095;5484;227562;57717;57486;57206;325.1;331.3;325.0;31139;6862;
17/05/2015 10:36:33;57701;57461;57222;127.51;125.89;123.86;11090;5488;227562;57754;57497;57236;327.4;332.4;327.0;30640;6593;
17/05/2015 10:36:34;57690;57473;57202;127.03;125.72;123.22;11078;5476;227562;57732;57488;57215;320.6;327.2;320.4;30751;6641;
17/05/2015 10:36:35;57730;57492;57229;128.43;126.93;124.55;11140;5515;227562;57754;57501;57240;321.2;326.7;320.8;30776;6640;
17/05/2015 10:36:36;57741;57515;57217;128.52;127.04;124.21;11118;5507;227562;57788;57521;57251;318.5;324.7;318.5;30575;6545;
17/05/2015 10:36:37;57652;57415;57150;128.82;127.29;124.86;11205;5528;227562;57688;57416;57166;324.1;330.0;324.2;31107;6873;
17/05/2015 10:36:38;57714;57502;57233;129.92;128.48;126.09;11259;5557;227562;57739;57486;57229;320.6;327.8;320.7;30738;6693;
17/05/2015 10:36:39;57725;57499;57233;130.47;128.97;126.65;11368;5587;227562;57770;57519;57258;322.1;328.4;321.9;30863;6719;
17/05/2015 10:36:40;57763;57502;57278;130.62;129.20;126.59;11307;5585;227562;57772;57523;57267;326.8;334.3;327.9;31235;6923;
17/05/2015 10:36:41;57737;57508;57226;131.20;129.26;127.24;11360;5600;227562;57814;57532;57307;323.3;330.2;323.7;30720;6596;
17/05/2015 10:36:42;57690;57417;57209;130.44;128.67;126.71;11345;5611;227562;57717;57446;57218;326.3;331.5;326.9;31090;8109;
17/05/2015 10:36:43;57903;57609;57426;129.53;128.11;126.12;11220;5616;227562;57910;57581;57404;327.7;335.2;329.9;31226;7470;
17/05/2015 10:36:44;57883;57584;57415;128.97;126.67;125.41;11175;5599;227562;57948;57637;57458;318.7;322.1;318.1;29889;8335;
17/05/2015 10:36:45;57823;57575;57363;129.02;126.64;124.88;11164;5579;227562;57914;57604;57384;327.3;331.7;327.4;30670;8259;
17/05/2015 10:36:46;57899;57700;57426;129.36;127.81;125.78;11228;5627;227562;57936;57691;57453;321.4;327.0;322.4;30672;7057;
17/05/2015 10:36:47;57932;57715;57435;127.30;125.95;124.01;11098;5563;227562;57956;57695;57453;312.12;318.3;312.66;30270;6310;
17/05/2015 10:36:48;57936;57707;57453;126.51;124.96;122.91;11015;5532;227562;57983;57742;57469;316.8;322.7;316.8;30613;6495;
17/05/2015 10:36:49;57921;57688;57438;126.81;125.35;123.05;10969;5506;227562;57972;57733;57471;320.0;326.3;320.4;30894;6601;
17/05/2015 10:36:50;57939;57678;57453;128.00;126.35;124.34;11064;5570;227562;57967;57697;57471;322.1;327.8;321.0;30320;6198;
17/05/2015 10:36:51;57936;57706;57435;127.61;126.42;124.08;11104;5592;227562;57985;57717;57469;310.23;316.8;310.53;29743;5775;
17/05/2015 10:36:52;57985;57733;57471;130.07;128.78;125.97;11194;5612;227562;58018;57748;57483;301.66;308.29;300.68;28975;5160;
17/05/2015 10:36:53;58074;57793;57503;128.47;126.81;124.66;10932;5517;227562;58123;57802;57521;304.55;311.58;304.56;29438;5513;
17/05/2015 10:36:54;57997;57740;57447;127.46;125.96;123.30;11069;5516;227562;58098;57782;57523;303.25;310.04;303.62;29544;5527;
17/05/2015 10:36:55;58063;57775;57478;128.17;126.59;124.20;11100;5551;227562;58079;57775;57473;306.02;311.26;303.77;29491;5523;
17/05/2015 10:36:56;58065;57816;57539;130.61;128.94;126.44;11259;5634;227562;58105;57809;57548;305.53;311.43;304.73;29614;5635;
17/05/2015 10:36:57;58090;57842;57565;130.81;129.22;126.97;11438;5749;227562;58138;57851;57584;302.09;308.81;302.72;29078;5249;
17/05/2015 10:36:58;58092;57815;57554;133.45;132.06;129.16;11511;5779;227562;58143;57860;57583;289.67;296.09;289.32;28084;4751;
17/05/2015 10:36:59;58075;57825;57547;133.89;132.27;129.49;11645;5876;227562;58116;57831;57575;286.65;293.05;286.10;27879;4682;
17/05/2015 10:37:00;58025;57773;57505;134.08;132.22;129.79;11615;5796;227562;58125;57840;57556;294.27;300.81;293.97;28576;4805;
17/05/2015 10:37:01;58012;57778;57485;132.38;131.07;128.14;11498;5757;227562;58059;57784;57514;293.20;298.79;291.36;28582;4792;
17/05/2015 10:37:02;58019;57753;57500;133.14;131.11;129.19;11452;5754;227562;58074;57788;57519;298.92;304.27;298.08;28770;4953;
17/05/2015 10:37:03;58030;57740;57507;133.68;131.92;129.94;11568;5787;227562;58079;57759;57521;290.92;296.38;290.80;28317;4550;
17/05/2015 10:37:04;57932;57706;57410;136.02;134.52;131.96;11719;5869;227562;57985;57728;57449;287.57;294.60;286.37;28018;4221;
17/05/2015 10:37:05;57894;57653;57402;134.81;133.40;130.79;11666;5845;227562;57976;57668;57442;293.93;299.33;293.28;28400;4594;
17/05/2015 10:37:06;57919;57677;57449;133.57;131.86;129.78;11583;5794;227562;57947;57699;57458;295.94;301.99;295.54;26995;3838;
17/05/2015 10:37:07;57930;57689;57446;133.03;131.60;129.36;11600;5798;227562;57979;57717;57471;263.23;267.32;261.54;25773;3175;
17/05/2015 10:37:08;57961;57720;57440;134.24;132.68;130.26;11611;5761;227562;58014;57751;57462;263.23;269.14;263.14;25794;3173;
17/05/2015 10:37:09;57768;57501;57254;135.09;133.45;131.52;11741;5789;227562;57845;57537;57298;259.22;265.30;259.25;25539;2916.9;
17/05/2015 10:37:10;57765;57512;57233;135.53;133.81;131.82;11626;5717;227562;57814;57526;57271;273.70;280.71;273.69;25780;3117.3;
17/05/2015 10:37:11;57772;57502;57245;132.78;131.15;128.81;11539;5669;227562;57819;57544;57267;270.05;276.88;270.19;25968;3333;
17/05/2015 10:37:12;57710;57455;57184;135.13;133.56;130.77;11585;5705;227562;57770;57466;57209;273.68;279.08;272.79;26417;3619;
17/05/2015 10:37:13;57754;57484;57233;135.94;134.80;131.69;11855;5834;227562;57728;57426;57160;272.72;279.68;272.41;26342;3614;
17/05/2015 10:37:14;57794;57539;57314;135.67;134.29;131.47;11774;5825;227562;57821;57514;57269;264.12;269.73;263.28;25807;3213;
17/05/2015 10:37:15;57797;57541;57292;134.59;132.93;130.59;11742;5846;227562;57845;57563;57334;266.91;272.06;266.15;25856;3285;
17/05/2015 10:37:16;57763;57515;57238;135.19;134.01;131.23;11764;5812;227562;57812;57530;57292;273.84;278.71;273.83;26491;3616;
17/05/2015 10:37:17;57736;57488;57226;135.85;134.13;131.79;11736;5896;227562;57788;57474;57240;278.28;284.89;278.55;26686;3732;
17/05/2015 10:37:18;57748;57508;57211;134.20;132.54;130.19;11613;5718;227562;57796;57534;57251;272.04;277.49;272.36;26279;3677;
17/05/2015 10:37:19;57634;57374;57125;132.11;130.15;127.75;11476;5628;227562;57707;57377;57166;293.87;298.91;293.74;27167;4175;
17/05/2015 10:37:20;57712;57428;57211;133.95;132.24;129.92;11423;5672;227562;57759;57434;57220;305.66;310.76;304.74;28864;4976;
17/05/2015 10:37:21;57688;57408;57166;133.14;131.30;128.57;11498;5789;227562;57754;57448;57222;299.38;303.61;298.08;28745;4714;
17/05/2015 10:37:22;57637;57388;57153;131.47;129.98;127.99;11343;5743;227562;57685;57399;57197;296.86;303.07;296.86;28548;4599;
17/05/2015 10:37:23;57621;57377;57144;131.43;129.84;127.88;11222;5702;227562;57672;57377;57180;301.28;306.42;300.55;28900;4852;
17/05/2015 10:37:24;57652;57410;57135;128.99;126.94;124.33;11062;5629;227562;57688;57417;57151;300.98;305.93;299.36;29089;4980;
17/05/2015 10:37:25;57734;57437;57209;128.01;126.08;123.58;10995;5597;227562;57750;57436;57178;297.79;303.78;297.32;29006;4951;
17/05/2015 10:37:26;57701;57443;57193;128.78;127.06;125.01;10953;5602;227562;57781;57457;57220;298.65;304.04;298.63;28496;4557;
17/05/2015 10:37:27;57692;57426;57199;124.18;122.33;120.28;10651;5437;227562;57750;57461;57207;296.07;301.36;295.89;28261;4412;
17/05/2015 10:37:28;57654;57394;57141;123.13;121.92;119.38;10543;5429;227562;57703;57414;57150;295.96;301.92;295.51;28696;4856;
17/05/2015 10:37:29;57594;57341;57117;122.85;121.35;119.12;10532;5424;227562;57676;57372;57157;295.93;301.99;295.68;28689;4682;
17/05/2015 10:37:30;57648;57384;57121;126.59;124.81;122.60;10815;5603;227562;57679;57412;57135;297.98;302.73;296.83;28701;4651;
17/05/2015 10:37:31;57697;57415;57157;125.83;124.24;121.53;10844;5550;227562;57694;57414;57166;298.88;304.53;298.50;28980;4860;
17/05/2015 10:37:32;57674;57412;57152;126.38;124.83;122.07;10874;5608;227562;57747;57436;57177;299.07;303.66;297.82;28805;4853;
17/05/2015 10:37:33;57748;57374;57112;127.76;125.11;122.34;10908;5644;227562;57750;57430;57153;304.27;309.39;303.33;28834;4886;
17/05/2015 10:37:34;57717;57317;57092;127.45;124.78;121.92;10864;5642;227562;57794;57379;57106;300.29;305.70;299.04;28903;5048;
17/05/2015 10:37:35;57656;57267;57038;126.94;124.18;121.86;10812;5621;227562;57699;57299;57094;304.49;310.87;304.22;28991;5042;
17/05/2015 10:37:36;57692;57384;57103;126.64;124.57;121.96;10844;5683;227562;57732;57394;57130;306.00;311.60;305.59;27744;4258;
17/05/2015 10:37:37;57643;57319;57069;127.78;125.58;123.11;10924;5671;227562;57739;57370;57124;268.98;275.01;268.43;26118;3387;
17/05/2015 10:37:38;57563;57243;56997;129.40;127.26;124.58;11077;5715;227562;57612;57267;57049;268.99;274.56;268.21;26151;3413;
17/05/2015 10:37:39;57363;57130;56842;129.39;128.17;124.85;11075;5707;227562;57543;57167;56958;282.10;288.30;282.08;26914;3936;
17/05/2015 10:37:40;57443;57116;56901;129.52;127.77;125.01;11100;5730;227562;57465;57131;56926;281.78;289.15;282.14;27061;4061;
17/05/2015 10:37:41;57447;57130;56885;129.39;127.52;125.23;11085;5696;227562;57490;57105;56904;277.86;282.06;276.29;26822;3911;
17/05/2015 10:37:42;57328;57170;56950;131.11;129.85;127.20;11053;5634;227562;57392;57138;56895;277.15;282.00;276.65;26861;3903;
17/05/2015 10:37:43;57414;57143;56928;129.40;128.46;125.99;10979;5561;227562;57466;57221;56975;283.20;290.26;283.23;27005;4022;
17/05/2015 10:37:44;57283;57192;56988;129.27;128.57;126.01;11004;5535;227562;57325;57167;56893;286.39;293.31;287.09;27035;4006;
17/05/2015 10:37:45;57254;57092;56863;128.26;127.21;124.80;10956;5468;227562;57277;57232;57014;286.27;290.55;285.74;27349;4207;
17/05/2015 10:37:46;57352;57069;56928;129.11;127.07;125.30;10927;5423;227562;57335;57125;56962;293.68;297.87;291.44;27625;4449;
17/05/2015 10:37:47;57341;57043;56863;129.06;126.94;124.64;10944;5409;227562;57394;57092;56911;306.32;311.68;306.15;27574;4511;
17/05/2015 10:37:48;57334;57038;56769;129.10;126.80;124.65;10878;5386;227562;57381;57067;56884;293.06;297.52;291.41;27558;4710;
17/05/2015 10:37:49;57238;56987;56737;128.11;126.33;123.74;10894;5339;227562;57386;57007;56745;330.8;336.7;329.5;29725;5851;
17/05/2015 10:37:50;57121;56944;56681;128.03;126.60;123.64;10937;5321;227562;57284;57000;56738;338.3;346.3;338.2;31510;6814;
17/05/2015 10:37:51;57165;56924;56645;128.71;127.32;124.94;11000;5367;227562;57212;56945;56661;330.3;336.2;330.9;31112;6549;
17/05/2015 10:37:52;57134;56920;56658;128.79;127.29;124.58;10990;5399;227562;57155;56931;56666;331.2;339.7;331.4;31105;6512;
17/05/2015 10:37:53;57089;56887;56714;128.54;127.23;124.89;10963;5383;227562;57172;56913;56744;332.1;336.9;331.7;31083;6959;
17/05/2015 10:37:54;57123;56900;56737;128.64;127.57;125.72;10967;5448;227562;57137;56922;56709;343.1;347.6;342.6;31839;8188;
17/05/2015 10:37:55;57138;56913;56766;128.23;127.37;124.73;10957;5448;227562;57184;56935;56782;339.1;345.0;341.6;30944;7230;
17/05/2015 10:37:56;57125;56929;56762;128.65;126.97;124.66;10939;5457;227562;57181;56944;56782;331.0;336.3;330.9;30490;8394;
17/05/2015 10:37:57;57139;56965;56748;129.80;128.54;125.80;11051;5509;227562;57159;56898;56740;336.5;340.7;334.4;30944;7515;
17/05/2015 10:37:58;57178;57027;56735;132.68;130.64;128.28;11107;5580;227562;57194;57038;56776;326.0;332.8;326.1;30855;6398;
17/05/2015 10:37:59;57210;56996;56800;132.77;131.16;127.90;11071;5642;227562;57226;57022;56715;326.4;331.0;326.1;30805;6281;
17/05/2015 10:38:00;57190;57034;56742;130.14;128.62;125.38;10967;5613;227562;57252;57049;56814;322.8;331.0;321.7;30599;6208;
17/05/2015 10:38:01;57139;57076;56602;131.87;130.72;126.76;10993;5596;227562;57181;57078;56625;325.1;331.8;325.3;30746;6258;
17/05/2015 10:38:02;57232;57007;56787;129.18;127.31;124.55;10961;5545;227562;57277;57023;56807;323.7;329.7;323.9;30790;6291;
17/05/2015 10:38:03;57136;56909;56627;130.55;129.49;125.63;11038;5519;227562;57234;56956;56735;328.5;334.9;327.3;30838;6272;
17/05/2015 10:38:04;57139;56922;56576;131.04;130.09;125.82;11081;5572;227562;57184;56940;56661;329.2;335.7;328.3;30968;6327;
17/05/2015 10:38:05;57149;56895;56672;132.70;129.81;127.67;11121;5615;227562;57188;56925;56684;326.7;331.7;324.9;30920;6242;
17/05/2015 10:38:06;57083;56911;56676;131.24;128.89;128.39;11140;5614;227562;57190;56846;56686;327.4;332.0;325.6;30799;6146;
17/05/2015 10:38:07;57098;56893;56679;132.55;130.41;128.36;11169;5579;227562;57148;56915;56708;324.8;328.7;323.1;30610;5994;
17/05/2015 10:38:08;57147;56896;56686;133.15;130.53;128.86;11172;5634;227562;57197;56904;56726;322.6;331.8;326.8;30549;5993;
17/05/2015 10:38:09;57003;56751;56566;131.95;129.39;127.46;11117;5621;227562;57150;56920;56704;323.8;331.3;324.6;30514;5880;
17/05/2015 10:38:10;57049;56869;56623;130.52;129.98;127.07;11043;5581;227562;57097;56818;56596;325.5;330.5;320.9;30615;5944;
17/05/2015 10:38:11;57074;56887;56683;130.46;128.53;125.32;10933;5505;227562;57123;56896;56643;326.3;333.0;326.5;30613;5960;
17/05/2015 10:38:12;57110;56980;56697;127.12;126.10;123.24;10819;5450;227562;57144;56989;56720;329.1;334.8;329.3;31032;6242;
17/05/2015 10:38:13;57130;56940;56775;126.73;125.44;123.37;10737;5397;227562;57175;56956;56679;326.7;334.9;326.1;30616;6045;
17/05/2015 10:38:14;57187;56949;56760;128.34;125.97;123.64;10807;5413;227562;57230;56965;56805;319.7;324.6;318.9;29986;5686;
17/05/2015 10:38:15;57076;56857;56688;127.68;126.40;122.97;10816;5371;227562;57168;56958;56774;321.6;327.9;321.2;30327;5853;
17/05/2015 10:38:16;57074;56918;56640;128.76;127.30;124.65;10926;5467;227562;57119;56895;56693;318.8;325.2;319.2;30225;5831;
